shd_fips_num,shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size2,abb,state,state_fips,pres_2008
13174,13174,0.138350221,0.146162674,-0.153026742,0.42806665,0.018316977,39,GA,Georgia,13,0.284978281
13175,13175,-0.187608695,0.139202417,-0.484247599,0.062433396,-0.210451151,47,GA,Georgia,13,0.622458674
13176,13176,0.011870748,0.156231949,-0.289635248,0.311337225,-0.337484313,33,GA,Georgia,13,0.338517079
13177,13177,0.246333345,0.139044519,-0.019449615,0.505872312,0.35447314,45,GA,Georgia,13,0.254403131
13178,13178,0.346497257,0.149574341,0.05455458,0.630542986,0.475677187,40,GA,Georgia,13,0.204276811
13179,13179,0.113937072,0.148688276,-0.178871365,0.395770999,0.219036364,48,GA,Georgia,13,0.479933615
13180,13180,0.416877905,0.133918047,0.150915996,0.681549873,0.577247714,49,GA,Georgia,13,0.309547407
15001,15001,0.048497354,0.204011503,-0.350671377,0.458789807,0.618514836,8,HI,Hawaii,15,0.808977273
15002,15002,-0.021250225,0.202869439,-0.416065,0.381213976,0.376545079,9,HI,Hawaii,15,0.807227516
15003,15003,-0.117679142,0.188180525,-0.467478615,0.253256376,-0.49617775,8,HI,Hawaii,15,0.817135289
15004,15004,-0.063570506,0.183417112,-0.425945709,0.307952732,0.048835579,11,HI,Hawaii,15,0.795085216
15005,15005,-0.136152761,0.181569325,-0.486456259,0.247499478,-0.457681912,7,HI,Hawaii,15,0.796851249
15006,15006,-0.224022348,0.188342714,-0.594591606,0.129915155,-0.304608415,17,HI,Hawaii,15,0.672930312
15007,15007,-0.208586855,0.187266594,-0.573405476,0.161045278,-0.692408968,8,HI,Hawaii,15,0.721161657
15008,15008,-0.006903598,0.199023487,-0.400021519,0.388049701,0.646997014,7,HI,Hawaii,15,0.793001415
15009,15009,-0.172630095,0.204187566,-0.545899071,0.245570541,-0.43372602,3,HI,Hawaii,15,0.817943409
15010,15010,-0.0524346,0.199860342,-0.423031708,0.335385668,0.747949308,6,HI,Hawaii,15,0.720927005
15011,15011,-0.252215535,0.177219446,-0.609065578,0.099151911,-0.516414416,11,HI,Hawaii,15,0.716958462
15012,15012,-0.380225106,0.192030678,-0.779977299,-0.04916576,-1.256534279,10,HI,Hawaii,15,0.772151899
15013,15013,-0.183517546,0.21115689,-0.579281713,0.24935465,-0.73560867,7,HI,Hawaii,15,0.841282429
15014,15014,-0.078177856,0.19939868,-0.452437723,0.336435927,0.066732183,9,HI,Hawaii,15,0.773468241
15015,15015,-0.067871368,0.207240338,-0.497913203,0.354542737,0.287360346,5,HI,Hawaii,15,0.768461375
15016,15016,-0.11987269,0.194615783,-0.47194869,0.256493301,-0.143249363,4,HI,Hawaii,15,0.758336321
15017,15017,0.01348286,0.192295826,-0.352817561,0.37181237,0.04847706,10,HI,Hawaii,15,0.679306938
15018,15018,-0.030364347,0.21074082,-0.446047711,0.381139453,0.031955907,2,HI,Hawaii,15,0.706158864
15019,15019,0.028498711,0.188139291,-0.324736009,0.43402386,0.326062786,11,HI,Hawaii,15,0.717703349
15020,15020,-0.166643017,0.192528181,-0.498493217,0.239975106,-0.610351252,8,HI,Hawaii,15,0.768937745
15021,15021,-0.261341176,0.210038698,-0.661526371,0.125260463,-0.52388314,8,HI,Hawaii,15,0.75774787
15022,15022,-0.199418597,0.218646097,-0.596853942,0.210078351,-1.857053556,1,HI,Hawaii,15,0.762525738
15023,15023,-0.384730367,0.183714388,-0.733381946,-0.058535104,-1.1670175,8,HI,Hawaii,15,0.685631828
15024,15024,-0.176236436,0.178900265,-0.511016953,0.166800433,-0.398972399,12,HI,Hawaii,15,0.768105969
15025,15025,-0.292970583,0.186389614,-0.659287394,0.065245443,-0.641817469,6,HI,Hawaii,15,0.757983193
15026,15026,-0.161816807,0.181656105,-0.532795659,0.171643292,-0.060785322,16,HI,Hawaii,15,0.736198592
15027,15027,-0.051743213,0.222841673,-0.49704986,0.394171426,-0.354082683,1,HI,Hawaii,15,0.730637729
15028,15028,-0.17000291,0.197499625,-0.548312738,0.215031396,-0.069360625,4,HI,Hawaii,15,0.707677569
15029,15029,-0.100912682,0.194049444,-0.489116977,0.261958386,-0.983846051,2,HI,Hawaii,15,0.706731747
15030,15030,-0.069076178,0.2212251,-0.508281473,0.348047878,-0.153259178,3,HI,Hawaii,15,0.724710052
15031,15031,-0.162310829,0.214662886,-0.591948604,0.283058885,-0.949343142,3,HI,Hawaii,15,0.736408882
15032,15032,-0.026928951,0.185188714,-0.400718121,0.338384789,-0.055846679,9,HI,Hawaii,15,0.659535731
15033,15033,-0.170211727,0.19393908,-0.570356081,0.1606649,-0.585764984,12,HI,Hawaii,15,0.717065036
15034,15034,-0.012725804,0.195282441,-0.403448549,0.372136906,-0.608681081,3,HI,Hawaii,15,0.746292233
15035,15035,-0.035105066,0.194319456,-0.445888343,0.319989661,0.280771687,7,HI,Hawaii,15,0.690968718
15036,15036,-0.034017743,0.212859475,-0.471392296,0.395488313,-0.248987732,3,HI,Hawaii,15,0.733111323
15037,15037,0.010518043,0.200687328,-0.366758679,0.398392735,-0.063641304,5,HI,Hawaii,15,0.694898562
15038,15038,0.055779261,0.207783021,-0.331446953,0.464502726,0.276885516,6,HI,Hawaii,15,0.67599527
15039,15039,-0.052246265,0.209102093,-0.480415333,0.328322572,-0.428850131,3,HI,Hawaii,15,0.709375
15040,15040,0.047447165,0.205862237,-0.368254083,0.442735521,0.662604719,6,HI,Hawaii,15,0.632404181
15041,15041,0.035060241,0.204422525,-0.33657553,0.436312132,0.450765068,7,HI,Hawaii,15,0.689586589
15042,15042,-0.016268723,0.205678708,-0.408793813,0.422884758,1.464695947,1,HI,Hawaii,15,0.695531831
15043,15043,-0.033902734,0.196716735,-0.42428556,0.354099178,0.146789967,11,HI,Hawaii,15,0.630729351
15044,15044,-0.095790672,0.190805375,-0.46830453,0.283648468,-0.104900963,9,HI,Hawaii,15,0.721540853
15045,15045,-0.169187269,0.21178195,-0.567077169,0.229086013,-0.38581026,2,HI,Hawaii,15,0.729384879
15046,15046,-0.040908924,0.188900967,-0.384835652,0.313673503,-0.116698219,8,HI,Hawaii,15,0.693989884
15047,15047,-0.090714064,0.202783349,-0.501540999,0.304300283,-0.222682883,8,HI,Hawaii,15,0.685226707
15048,15048,-0.064260736,0.210372224,-0.467558806,0.363918367,0.170485736,5,HI,Hawaii,15,0.744754211
15049,15049,-0.106179646,0.210992994,-0.501218264,0.288496103,-0.582477037,2,HI,Hawaii,15,0.699718886
15050,15050,0.011493899,0.193980294,-0.385535204,0.375812691,-0.144319068,13,HI,Hawaii,15,0.667637953
15051,15051,-0.029103049,0.196306534,-0.406159756,0.345452846,0.393215571,6,HI,Hawaii,15,0.740624574
16001,16001,0.18546461,0.137301019,-0.072824217,0.484757836,0.343204813,56,ID,Idaho,16,0.416012052
16002,16002,0.016336834,0.150422211,-0.32203328,0.29685871,0.176834898,34,ID,Idaho,16,0.380734259
16003,16003,0.32334709,0.127851178,0.071265649,0.558904248,0.494387029,55,ID,Idaho,16,0.280701754
16004,16004,0.144226451,0.134648243,-0.125817497,0.399025645,0.144361563,47,ID,Idaho,16,0.434964669
16005,16005,0.302767768,0.142210631,0.038229569,0.588279317,0.590608326,37,ID,Idaho,16,0.313827349
16006,16006,-0.058354025,0.140679728,-0.332209289,0.193626798,-0.056080798,39,ID,Idaho,16,0.512732579
16007,16007,0.012422797,0.133704826,-0.241752317,0.259578492,0.058241991,45,ID,Idaho,16,0.407494279
16008,16008,0.396330469,0.136538538,0.119910103,0.647782091,0.637205736,50,ID,Idaho,16,0.314653965
16009,16009,0.11217737,0.15576216,-0.189373537,0.408934109,0.157785394,31,ID,Idaho,16,0.275718258
16010,16010,0.232118127,0.135743396,-0.036076477,0.497665589,0.490720684,46,ID,Idaho,16,0.366483163
16011,16011,0.18241645,0.149428529,-0.088887853,0.474978242,0.269076294,40,ID,Idaho,16,0.266498336
16012,16012,0.29792966,0.133929143,0.045656237,0.562252249,0.599483633,42,ID,Idaho,16,0.368985964
16013,16013,0.022636712,0.139405046,-0.282263509,0.273736902,0.017786142,36,ID,Idaho,16,0.291395643
16014,16014,0.187708836,0.144445126,-0.090296114,0.480103467,0.332937109,43,ID,Idaho,16,0.363040247
16015,16015,-0.042991365,0.137463923,-0.312998395,0.219045139,-0.08667345,54,ID,Idaho,16,0.457903098
16016,16016,-0.194287991,0.131682479,-0.460804395,0.084775039,-0.344612517,43,ID,Idaho,16,0.543504938
16017,16017,0.130614483,0.155217585,-0.167554713,0.436906289,0.216360008,30,ID,Idaho,16,0.577374124
16018,16018,-0.048419745,0.132323324,-0.306269964,0.200884112,-0.177643418,55,ID,Idaho,16,0.543655892
16019,16019,-0.512451929,0.154813743,-0.797734701,-0.204933424,-0.997707557,32,ID,Idaho,16,0.693917297
16020,16020,0.298628424,0.138287195,0.025270442,0.556266702,0.55589757,47,ID,Idaho,16,0.356132427
16021,16021,0.284347499,0.135131035,0.020050605,0.558519543,0.609137852,47,ID,Idaho,16,0.352575763
16022,16022,0.234848153,0.14462151,-0.036558187,0.535104732,0.560126992,33,ID,Idaho,16,0.293557489
16023,16023,0.327664913,0.15389516,0.028154277,0.637761261,0.553512765,39,ID,Idaho,16,0.271960858
16024,16024,0.422836537,0.13041892,0.157320847,0.656298514,0.60475293,56,ID,Idaho,16,0.295792644
16025,16025,0.136459636,0.165995578,-0.188507549,0.458372261,0.290774628,29,ID,Idaho,16,0.449869431
16026,16026,0.265953953,0.150060432,-0.02847891,0.563811324,0.698060629,32,ID,Idaho,16,0.242304512
16027,16027,0.160875064,0.149629468,-0.119877671,0.456751211,0.428732853,29,ID,Idaho,16,0.21769699
16028,16028,0.29725114,0.139977285,0.030278627,0.55342948,0.512441868,45,ID,Idaho,16,0.249261005
16029,16029,-0.057262748,0.165227293,-0.358857034,0.259136208,-0.224615602,29,ID,Idaho,16,0.346026012
16030,16030,0.015731508,0.138908335,-0.253124524,0.275682178,0.145483045,39,ID,Idaho,16,0.459469317
16031,16031,0.373521662,0.140167178,0.11824058,0.650288086,0.621847148,46,ID,Idaho,16,0.188718965
16032,16032,0.00502514,0.127376142,-0.234631738,0.239448087,0.052258217,55,ID,Idaho,16,0.222413102
16033,16033,0.099995618,0.13467017,-0.161208452,0.364222349,0.321924149,38,ID,Idaho,16,0.34702647
16034,16034,0.458657752,0.141062856,0.177950916,0.746569194,0.876535191,44,ID,Idaho,16,0.132684037
16035,16035,0.304435487,0.145023809,0.020079699,0.576631096,0.436432501,48,ID,Idaho,16,0.204378284
17001,17001,-0.291866723,0.140800072,-0.559962596,-0.017703686,-0.277456467,45,IL,Illinois,17,0.862995082
17002,17002,-0.154363166,0.142863579,-0.442983941,0.100366508,-0.068669615,31,IL,Illinois,17,0.83034188
17003,17003,-0.465770071,0.142871112,-0.733202107,-0.193131364,-0.617654921,46,IL,Illinois,17,0.85736284
17004,17004,-0.642097501,0.122390049,-0.888462983,-0.389775246,-0.983013649,55,IL,Illinois,17,0.885998333
17005,17005,-0.863521634,0.099019945,-1.05817875,-0.66369397,-0.931916089,124,IL,Illinois,17,0.867011807
17006,17006,-0.556146453,0.128631699,-0.805100105,-0.32470309,-0.557456423,48,IL,Illinois,17,0.929735077
17007,17007,-0.44366527,0.12813042,-0.695371304,-0.192124099,-0.332673223,57,IL,Illinois,17,0.901926147
17008,17008,-0.779162162,0.126693526,-1.029604617,-0.532149298,-0.789824613,65,IL,Illinois,17,0.913704641
17009,17009,-0.735218178,0.135733433,-0.996260584,-0.479233553,-0.655690832,60,IL,Illinois,17,0.899890438
17010,17010,-0.594152468,0.138493618,-0.866093776,-0.321942822,-0.793620998,43,IL,Illinois,17,0.910467108
17011,17011,-0.354155229,0.130515071,-0.591739825,-0.089566359,-0.486134162,61,IL,Illinois,17,0.787268994
17012,17012,-0.655437027,0.097247868,-0.83686658,-0.468592796,-0.820256039,145,IL,Illinois,17,0.794262447
17013,17013,-0.667472542,0.109872287,-0.873590524,-0.466278656,-0.855364169,97,IL,Illinois,17,0.856844407
17014,17014,-0.814821261,0.110694959,-1.013291916,-0.577168777,-1.012467676,101,IL,Illinois,17,0.877325004
17015,17015,-0.151100077,0.12776692,-0.394517501,0.097032144,-0.250172317,61,IL,Illinois,17,0.653889842
17016,17016,-0.445363611,0.118283288,-0.684735382,-0.230812272,-0.636386974,80,IL,Illinois,17,0.708252875
17017,17017,-0.34738243,0.107617214,-0.544472168,-0.147238669,-0.482038997,105,IL,Illinois,17,0.6501738
17018,17018,-0.636879675,0.095702421,-0.817410177,-0.457979957,-0.754507753,125,IL,Illinois,17,0.805015332
17019,17019,-0.316393633,0.1329795,-0.554630076,-0.050311716,-0.509685053,63,IL,Illinois,17,0.696902168
17020,17020,0.163523905,0.11980453,-0.067681687,0.418955155,0.188644147,65,IL,Illinois,17,0.581796966
17021,17021,-0.053865362,0.117345587,-0.292774706,0.159206065,-0.124682501,80,IL,Illinois,17,0.650130359
17022,17022,-0.153965769,0.136222947,-0.440133421,0.115109329,-0.272769123,51,IL,Illinois,17,0.671882803
17023,17023,-0.184620839,0.158031909,-0.480526739,0.103591251,-0.385551292,31,IL,Illinois,17,0.828244275
17024,17024,-0.212647284,0.151873987,-0.515848343,0.081564492,-0.059029428,39,IL,Illinois,17,0.794005686
17025,17025,-0.778583625,0.112784711,-0.988870569,-0.538337254,-0.886029908,80,IL,Illinois,17,0.968585258
17026,17026,-0.722234549,0.103478209,-0.925231584,-0.517553693,-0.72678215,114,IL,Illinois,17,0.880368506
17027,17027,-0.623865642,0.11208987,-0.842538887,-0.411620214,-0.610006415,98,IL,Illinois,17,0.846343224
17028,17028,-0.613093546,0.116077053,-0.828511162,-0.388639005,-0.710421979,86,IL,Illinois,17,0.837132929
17029,17029,-0.549837553,0.12319852,-0.776075332,-0.312992617,-0.495608651,67,IL,Illinois,17,0.860769552
17030,17030,-0.365411037,0.121151843,-0.602983951,-0.135640358,-0.280271425,81,IL,Illinois,17,0.883022314
17031,17031,-0.588377674,0.131473903,-0.858419909,-0.329471447,-0.676267883,60,IL,Illinois,17,0.88882133
17032,17032,-0.58381035,0.131513819,-0.842860198,-0.326748135,-0.465225479,52,IL,Illinois,17,0.966481943
17033,17033,-0.641836719,0.125050834,-0.879179316,-0.404684927,-0.649534531,72,IL,Illinois,17,0.946424306
17034,17034,-0.57082259,0.11835267,-0.816670237,-0.344496933,-0.733783631,74,IL,Illinois,17,0.931158311
17035,17035,-0.045046617,0.13659673,-0.304995451,0.205204884,-0.048433139,54,IL,Illinois,17,0.562537835
17036,17036,-0.403385814,0.116398574,-0.626719544,-0.183162396,-0.488062015,89,IL,Illinois,17,0.663038965
17037,17037,0.261268942,0.118493027,0.020117402,0.486432447,0.406453965,87,IL,Illinois,17,0.53392283
17038,17038,-0.59013528,0.108469925,-0.789305956,-0.37177816,-0.67376756,97,IL,Illinois,17,0.896584704
17039,17039,-0.596800157,0.109963304,-0.825835508,-0.400354626,-0.655792207,91,IL,Illinois,17,0.871513407
17040,17040,-0.456070645,0.112704808,-0.667377182,-0.238346826,-0.624114747,74,IL,Illinois,17,0.833403498
17041,17041,-0.189719143,0.122730638,-0.41883053,0.057251487,-0.33475435,69,IL,Illinois,17,0.549133911
17042,17042,-0.324678294,0.101875761,-0.507376095,-0.1124081,-0.338792498,94,IL,Illinois,17,0.5668443
17043,17043,-0.268841369,0.115920616,-0.490332989,-0.040548567,-0.220339365,81,IL,Illinois,17,0.682373091
17044,17044,-0.165779005,0.131101467,-0.406953128,0.083822103,-0.275226575,59,IL,Illinois,17,0.66803937
17045,17045,-0.133165413,0.134373828,-0.388490156,0.131535453,-0.255566484,63,IL,Illinois,17,0.553252062
17046,17046,-0.037568005,0.122467862,-0.280850483,0.213001783,-0.001707202,68,IL,Illinois,17,0.57070535
17047,17047,-0.022749173,0.111532536,-0.240971221,0.19199388,0.000854281,100,IL,Illinois,17,0.552097346
17048,17048,0.040656405,0.115729159,-0.186412518,0.27110751,0.12873366,80,IL,Illinois,17,0.547735881
17049,17049,0.004161556,0.106997662,-0.210576149,0.202344487,-0.021965293,111,IL,Illinois,17,0.516544144
17050,17050,0.217576454,0.102003505,0.023681654,0.409547719,0.34432069,120,IL,Illinois,17,0.495595145
17051,17051,0.016374633,0.111965282,-0.202544403,0.234777896,0.093728783,78,IL,Illinois,17,0.52615229
17052,17052,0.116471634,0.12101446,-0.108344724,0.35197949,0.125788393,79,IL,Illinois,17,0.51230121
17053,17053,-0.185756466,0.105794206,-0.386269051,0.016632779,-0.250481916,120,IL,Illinois,17,0.589497812
17054,17054,0.172085578,0.121469185,-0.055713264,0.39383154,0.268394836,77,IL,Illinois,17,0.539699523
17055,17055,0.048441105,0.108059452,-0.155005681,0.262253774,0.094479653,85,IL,Illinois,17,0.556471098
17056,17056,-0.198753375,0.106746005,-0.420953508,0.014327094,-0.329769163,97,IL,Illinois,17,0.600638322
17057,17057,-0.177870375,0.120842483,-0.417880881,0.043725258,-0.281584232,69,IL,Illinois,17,0.649507029
17058,17058,-0.228733167,0.105213953,-0.421400492,-0.028255422,-0.298878796,110,IL,Illinois,17,0.664639612
17059,17059,-0.171413988,0.124250174,-0.402508513,0.064727581,-0.254163662,71,IL,Illinois,17,0.623360664
17060,17060,-0.092132951,0.126656607,-0.342913976,0.145666509,0.073849597,67,IL,Illinois,17,0.823285096
17061,17061,-0.043305225,0.106778163,-0.248373759,0.151808685,-0.08419068,98,IL,Illinois,17,0.565254414
17062,17062,-0.092079381,0.100205352,-0.2936017,0.091528791,-0.129989426,120,IL,Illinois,17,0.581312574
17063,17063,-0.039600148,0.111002282,-0.257733833,0.168209092,-0.11306858,99,IL,Illinois,17,0.523185738
17064,17064,0.14621091,0.100707105,-0.055886783,0.331870089,0.18009246,123,IL,Illinois,17,0.5382452
17065,17065,0.005191805,0.120365834,-0.229257725,0.251843144,0.051664734,86,IL,Illinois,17,0.569889349
17066,17066,-0.230405437,0.111740535,-0.428828515,-0.023412469,-0.434483889,88,IL,Illinois,17,0.574392549
17067,17067,-0.033251526,0.121997821,-0.272199381,0.204376165,0.050566677,73,IL,Illinois,17,0.688838977
17068,17068,0.198532986,0.113375267,-0.014225323,0.425037112,0.224288732,97,IL,Illinois,17,0.548726077
17069,17069,0.230031207,0.110830052,0.012561444,0.454628229,0.319959991,96,IL,Illinois,17,0.49742695
17070,17070,-0.100202012,0.107978134,-0.312949843,0.104354032,-0.199999023,106,IL,Illinois,17,0.565890115
17071,17071,0.103080324,0.110901574,-0.113029063,0.315090835,0.132860458,99,IL,Illinois,17,0.569860851
17072,17072,0.066458469,0.10666324,-0.120528563,0.26610005,0.133916462,113,IL,Illinois,17,0.608846505
17073,17073,0.105755506,0.104018261,-0.091219617,0.315042599,0.068498957,129,IL,Illinois,17,0.455406321
17074,17074,-0.029155775,0.096048246,-0.201139734,0.160069452,-0.04941287,139,IL,Illinois,17,0.567466283
17075,17075,0.255983868,0.115621804,0.034231378,0.471826307,0.358831873,103,IL,Illinois,17,0.480684896
17076,17076,-0.014384618,0.109892374,-0.233917212,0.21203343,-0.072865261,98,IL,Illinois,17,0.581629116
17077,17077,-0.223755514,0.125977306,-0.461061617,0.003439201,-0.332910924,61,IL,Illinois,17,0.62909795
17078,17078,-0.661661917,0.113486047,-0.887082711,-0.44364282,-0.845638509,84,IL,Illinois,17,0.855549598
17079,17079,0.006444069,0.10205103,-0.18858229,0.201620783,0.105160004,104,IL,Illinois,17,0.559069151
17080,17080,-0.157629947,0.113691819,-0.399675528,0.07361543,-0.267816384,85,IL,Illinois,17,0.720597149
17081,17081,0.228231654,0.116036311,0.014758483,0.443774438,0.255941038,90,IL,Illinois,17,0.444844703
17082,17082,-0.098645655,0.114763009,-0.317912026,0.138272459,-0.195971009,84,IL,Illinois,17,0.501329042
17083,17083,-0.252746756,0.120738101,-0.482298836,-0.018231326,-0.243585826,75,IL,Illinois,17,0.72563116
17084,17084,0.244781725,0.109332583,0.032561584,0.46924367,0.287602535,95,IL,Illinois,17,0.565629005
17085,17085,-0.071435619,0.105720918,-0.275326893,0.122868572,-0.086458884,102,IL,Illinois,17,0.649643595
17086,17086,0.041596498,0.118914594,-0.201461777,0.289221866,0.131112439,82,IL,Illinois,17,0.6853055
17087,17087,0.181547187,0.112367703,-0.042386364,0.426116009,0.141494618,95,IL,Illinois,17,0.415845809
17088,17088,0.051578503,0.097093827,-0.131596829,0.237914906,0.069809628,129,IL,Illinois,17,0.542780538
17089,17089,0.16614465,0.111202785,-0.059026502,0.36728669,0.24425545,100,IL,Illinois,17,0.512663237
17090,17090,0.114710137,0.114062795,-0.116340573,0.342312108,0.127794087,84,IL,Illinois,17,0.532234355
17091,17091,-0.11589724,0.094998912,-0.30104709,0.071774081,-0.176384143,125,IL,Illinois,17,0.577898082
17092,17092,0.104138155,0.119820719,-0.118499513,0.346194083,0.202716511,84,IL,Illinois,17,0.672838373
17093,17093,0.295555534,0.108995824,0.10709991,0.516061488,0.404173713,92,IL,Illinois,17,0.41479044
17094,17094,0.111913743,0.116753347,-0.118031889,0.334867754,0.083951465,93,IL,Illinois,17,0.521417822
17095,17095,0.118565018,0.106875194,-0.080484806,0.328519786,0.21378453,108,IL,Illinois,17,0.531715334
17096,17096,-0.194034534,0.10858621,-0.408225591,0.006018314,-0.312897631,97,IL,Illinois,17,0.570566094
17097,17097,0.138131314,0.112433224,-0.082832618,0.353794216,0.089605356,101,IL,Illinois,17,0.472914025
17098,17098,0.132033133,0.105242952,-0.068237486,0.342691794,0.155195144,100,IL,Illinois,17,0.527064507
17099,17099,-0.115681783,0.105501146,-0.312542144,0.096330294,-0.165217938,101,IL,Illinois,17,0.606372773
17100,17100,0.410136082,0.116838531,0.174265937,0.647158549,0.513970901,97,IL,Illinois,17,0.448737119
17101,17101,0.354399487,0.116406142,0.136076234,0.588208826,0.592261894,86,IL,Illinois,17,0.52635648
17102,17102,0.066324708,0.10304283,-0.139281511,0.269273382,0.089859307,98,IL,Illinois,17,0.430135925
17103,17103,-0.205379753,0.102961159,-0.407918763,-0.010836945,-0.275144569,107,IL,Illinois,17,0.727303581
17104,17104,0.162606567,0.121981424,-0.076814153,0.408518609,0.212384179,83,IL,Illinois,17,0.479675359
17105,17105,0.089842969,0.105296569,-0.120264554,0.300737168,0.077898582,111,IL,Illinois,17,0.418751125
17106,17106,0.15413251,0.101997826,-0.034317416,0.367853501,0.21361259,102,IL,Illinois,17,0.406280702
17107,17107,-0.042685609,0.123219547,-0.281899598,0.195756775,-0.111617078,78,IL,Illinois,17,0.469402383
17108,17108,0.218796795,0.104380195,0.022527393,0.436194046,0.250048077,96,IL,Illinois,17,0.378090857
17109,17109,0.224847101,0.107100912,0.025001971,0.446702425,0.266915053,92,IL,Illinois,17,0.426940161
17110,17110,0.10047386,0.1006791,-0.091530757,0.278493982,0.059449927,128,IL,Illinois,17,0.460045232
17111,17111,0.139033026,0.105682675,-0.081464671,0.354138275,0.217498188,96,IL,Illinois,17,0.564729009
17112,17112,0.164441326,0.111304187,-0.041393468,0.376808895,0.208320422,101,IL,Illinois,17,0.546410386
17113,17113,0.079204796,0.102715971,-0.124463135,0.284294123,0.035283104,106,IL,Illinois,17,0.599601774
17114,17114,-0.107820673,0.123478649,-0.337068802,0.137306785,0.198594153,71,IL,Illinois,17,0.739473412
17115,17115,-0.071334043,0.11626643,-0.299332627,0.144500724,-0.150009419,99,IL,Illinois,17,0.538162351
17116,17116,0.067007792,0.118073077,-0.160124306,0.303454248,0.058449288,74,IL,Illinois,17,0.487147002
17117,17117,0.250444497,0.108533005,0.033241507,0.460142751,0.251064937,109,IL,Illinois,17,0.447613353
17118,17118,0.134972618,0.103331375,-0.057400636,0.355542418,0.171771758,94,IL,Illinois,17,0.438975195
18001,18001,-0.099411298,0.146407232,-0.397838499,0.192088106,-0.262239985,41,IN,Indiana,18,0.670085957
18002,18002,-0.400051168,0.143818622,-0.705682413,-0.126543804,-0.556910911,34,IN,Indiana,18,0.784573215
18003,18003,-0.512086971,0.137749141,-0.771697896,-0.240601006,-0.663904632,50,IN,Indiana,18,0.783958318
18004,18004,0.240414849,0.129906503,-0.018858483,0.488321954,0.223448879,69,IN,Indiana,18,0.485359589
18005,18005,0.117899873,0.121540737,-0.111956048,0.348853284,0.187074444,67,IN,Indiana,18,0.566438751
18006,18006,-0.273593077,0.143832158,-0.558426596,0.014624015,-0.539398328,34,IN,Indiana,18,0.678954802
18007,18007,-0.134219527,0.125044086,-0.375651889,0.118540928,-0.255081248,71,IN,Indiana,18,0.655229271
18008,18008,0.037904173,0.121718942,-0.21366899,0.272162992,0.093780463,77,IN,Indiana,18,0.578000726
18009,18009,-0.08771355,0.142390055,-0.368899614,0.204028264,-0.201423242,52,IN,Indiana,18,0.664610949
18010,18010,0.043089959,0.116619104,-0.206211767,0.267202092,-0.013392696,77,IN,Indiana,18,0.583819242
18011,18011,-0.012947025,0.12149305,-0.254786554,0.211742585,-0.174700423,68,IN,Indiana,18,0.616106202
18012,18012,-0.038832861,0.143079724,-0.320450436,0.227019643,-0.158440983,50,IN,Indiana,18,0.637370917
18013,18013,-0.206808091,0.130841652,-0.459340194,0.059672457,-0.454186051,56,IN,Indiana,18,0.625711428
18014,18014,-0.460265241,0.153232867,-0.749898533,-0.159290631,-0.362263357,38,IN,Indiana,18,0.88734455
18015,18015,0.13793163,0.124715881,-0.108214419,0.380855892,0.063532794,60,IN,Indiana,18,0.43891003
18016,18016,0.240228143,0.126678218,-0.02963786,0.4678327,0.305707027,56,IN,Indiana,18,0.40747133
18017,18017,0.2639127,0.129001241,0.000301255,0.524769921,0.21000857,64,IN,Indiana,18,0.489489979
18018,18018,0.427655393,0.122694731,0.188719806,0.669707143,0.591053264,65,IN,Indiana,18,0.29388969
18019,18019,0.16650273,0.122985562,-0.062096688,0.412644946,0.145087785,68,IN,Indiana,18,0.51793361
18020,18020,0.127444032,0.131535082,-0.119388959,0.401327654,0.09950595,63,IN,Indiana,18,0.516333663
18021,18021,0.063541744,0.132805476,-0.204404378,0.310829165,0.042887449,55,IN,Indiana,18,0.462276318
18022,18022,0.121183979,0.125898332,-0.113614333,0.358182277,0.102995863,70,IN,Indiana,18,0.36781078
18023,18023,0.323759891,0.134125272,0.073454772,0.602912381,0.40951915,56,IN,Indiana,18,0.353964218
18024,18024,0.24372436,0.121663219,-0.00273445,0.472161182,0.176489423,72,IN,Indiana,18,0.454014292
18025,18025,0.087847813,0.133321098,-0.187879834,0.357205745,0.183753687,63,IN,Indiana,18,0.736387782
18026,18026,-0.051797423,0.124318633,-0.29596668,0.212916132,-0.163621173,71,IN,Indiana,18,0.565892548
18027,18027,0.095554487,0.127303774,-0.155297652,0.338756647,0.006211438,66,IN,Indiana,18,0.617520986
18028,18028,0.551041709,0.134996254,0.287093524,0.796479993,0.881083818,50,IN,Indiana,18,0.351804617
18029,18029,0.4381894,0.107294937,0.221807386,0.635461042,0.537216048,81,IN,Indiana,18,0.392252048
18030,18030,0.321500047,0.117625969,0.095200129,0.542882377,0.420292543,76,IN,Indiana,18,0.516273107
18031,18031,0.334465162,0.141893405,0.061252366,0.626071749,0.516381998,37,IN,Indiana,18,0.498587433
18032,18032,0.551510344,0.131907379,0.279884568,0.815456936,0.735386571,51,IN,Indiana,18,0.358154408
18033,18033,0.344564338,0.133072955,0.088649755,0.586778469,0.386798271,57,IN,Indiana,18,0.491948269
18034,18034,0.153577803,0.130009109,-0.10410761,0.393814596,0.220473064,62,IN,Indiana,18,0.659535396
18035,18035,0.255361978,0.153895086,-0.038510464,0.579670699,0.341015956,37,IN,Indiana,18,0.471146344
18036,18036,0.080528728,0.121579654,-0.163502421,0.32257165,0.035922411,56,IN,Indiana,18,0.533263202
